DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %,,,,,,
01-Aug-20 7:00,28,LCA-3083,PAD-G2,3861.4,61.53,1344.47,38.32,-,251102.18,9620698.81,1553.37,0.555,,269.42,161.65,86.89,,34.960,,,,,,
01-Aug-20 8:00,28,LCA-3083,PAD-G2,3854.6,59.69,1344.27,39.27,-,250078.10,9631118.73,1564.55,0.555,,266.40,159.84,87.02,,35.251,,,,,,
01-Aug-20 9:00,28,LCA-3083,PAD-G2,3854.2,60.87,1344.33,37.81,-,250886.94,9641572.36,1541.93,0.555,,271.18,162.71,87.37,,34.937,,,,,,
01-Aug-20 10:00,28,LCA-3083,PAD-G2,3853.7,60.67,1344.51,37.54,-,251373.38,9652046.25,1572.46,0.555,,266.43,159.86,86.68,,35.159,,,,,,
01-Aug-20 11:00,28,LCA-3083,PAD-G2,3853.9,59.37,1342.68,38.36,-,251101.12,9662508.79,1534.29,0.555,,272.77,163.66,86.48,,34.573,,,,,,
01-Aug-20 12:00,28,LCA-3083,PAD-G2,3859.0,61.93,1339.69,38.72,-,250984.99,9672966.50,1594.97,0.555,,262.27,157.36,86.63,,35.506,,,,,,
01-Aug-20 13:00,28,LCA-3083,PAD-G2,3861.9,63.31,1338.00,41.15,-,249093.66,9683345.40,1587.19,0.555,,261.57,156.94,86.23,,35.461,,,,,,
01-Aug-20 14:00,28,LCA-3083,PAD-G2,3861.3,63.26,1337.12,41.83,-,248645.88,9693705.65,1584.74,0.555,,261.50,156.90,86.02,,35.411,,,,,,
01-Aug-20 15:00,28,LCA-3083,PAD-G2,3859.6,58.36,1336.16,41.65,-,248208.25,9704047.66,1575.33,0.554,,262.60,157.56,85.66,,35.219,,,,,,
01-Aug-20 16:00,28,LCA-3083,PAD-G2,3859.6,42.31,1318.34,36.80,-,247622.40,9714365.26,1543.11,0.556,,267.45,160.47,86.79,,35.101,,,,,,
01-Aug-20 17:00,28,LCA-3083,PAD-G2,3852.8,45.60,1315.86,34.17,-,248133.03,9724704.14,1543.02,0.556,,268.02,160.81,86.87,,35.073,,,,,,
01-Aug-20 18:00,28,LCA-3083,PAD-G2,3862.1,48.88,1328.51,33.39,-,248675.30,9735065.61,1540.83,0.555,,268.98,161.39,86.84,,34.984,,,,,,
01-Aug-20 19:00,20,LCA-3084,PAD-G2,4859.1,51.10,1338.52,29.71,-,180614.72,9742591.22,1645.54,0.561,,182.93,109.76,59.97,,35.333,,,,,,
01-Aug-20 20:00,20,LCA-3084,PAD-G2,4854.4,52.82,1340.00,30.79,-,170091.76,9749678.38,1600.41,0.561,,177.13,106.28,62.05,,36.862,,,,,,
01-Aug-20 21:00,20,LCA-3084,PAD-G2,4857.8,55.63,1344.36,33.15,-,170292.95,9756773.92,1617.83,0.561,,175.43,105.26,60.78,,36.606,,,,,,
01-Aug-20 22:00,20,LCA-3084,PAD-G2,4857.7,52.08,1348.44,35.15,-,169102.73,9763819.86,1606.98,0.561,,175.38,105.23,61.26,,36.795,,,,,,
01-Aug-20 23:00,20,LCA-3084,PAD-G2,4851.4,41.47,1347.79,31.63,-,168793.79,9770852.94,1571.93,0.560,,178.97,107.38,61.37,,36.367,,,,,,
02-Aug-20 0:00,20,LCA-3084,PAD-G2,4854.6,54.89,1345.26,31.91,-,169758.34,9777926.20,1601.49,0.561,,176.67,106.00,61.62,,36.762,,,,,,
02-Aug-20 1:00,20,LCA-3084,PAD-G2,4849.1,48.32,1345.44,32.47,-,169625.86,9784993.95,1602.21,0.561,,176.45,105.87,61.26,,36.654,,,,,,
02-Aug-20 2:00,20,LCA-3084,PAD-G2,4850.4,49.58,1345.00,31.39,-,170357.48,9792092.17,1603.97,0.561,,177.02,106.21,61.32,,36.602,,,,,,
02-Aug-20 3:00,20,LCA-3084,PAD-G2,4850.7,53.47,1344.85,31.95,-,169996.27,9799175.35,1607.99,0.562,,176.20,105.72,61.66,,36.838,,,,,,
02-Aug-20 4:00,20,LCA-3084,PAD-G2,4848.8,48.67,1344.60,32.14,-,169388.70,9806233.21,1600.42,0.561,,176.40,105.84,61.50,,36.752,,,,,,
02-Aug-20 5:00,20,LCA-3084,PAD-G2,4783.8,53.38,1344.65,32.99,-,169378.98,9813290.67,1600.94,0.562,,176.33,105.80,61.32,,36.692,,,,,,
02-Aug-20 6:00,20,LCA-3084,PAD-G2,4853.3,50.92,1344.86,33.85,-,169306.18,9820345.10,1620.93,0.561,,174.08,104.45,57.45,,35.485,,,,,,
02-Aug-20 7:00,20,LCA-3084,PAD-G2,4851.8,53.75,1344.90,33.67,-,170196.58,9827436.62,1641.08,0.562,,172.85,103.71,60.59,,36.878,,,,,,
02-Aug-20 8:00,20,LCA-3084,PAD-G2,4846.8,53.03,1344.90,33.30,-,170164.17,9834526.79,1627.90,0.562,,174.22,104.53,60.95,,36.832,,,,,,
02-Aug-20 9:00,20,LCA-3084,PAD-G2,4851.7,52.23,1344.71,33.35,-,170131.81,9841615.62,1652.25,0.562,,171.62,102.97,61.15,,37.259,,,,,,
02-Aug-20 10:00,20,LCA-3084,PAD-G2,4856.1,54.74,1341.86,33.40,-,170364.01,9848714.12,1637.49,0.562,,173.40,104.04,60.90,,36.923,,,,,,
02-Aug-20 11:00,20,LCA-3084,PAD-G2,4858.5,54.01,1339.86,34.01,-,170351.21,9855812.09,1605.87,0.562,,176.80,106.08,60.26,,36.227,,,,,,
02-Aug-20 12:00,20,LCA-3084,PAD-G2,4855.5,49.42,1341.54,33.90,-,169286.46,9862865.69,1643.08,0.561,,171.72,103.03,60.99,,37.184,,,,,,
02-Aug-20 13:00,20,LCA-3084,PAD-G2,4854.2,47.05,1346.88,32.48,-,169428.39,9869925.21,1645.10,0.560,,171.65,102.99,60.79,,37.117,,,,,,
02-Aug-20 14:00,20,LCA-3084,PAD-G2,4854.3,47.49,1348.52,32.37,-,168800.08,9876958.54,1630.60,0.560,,172.53,103.52,61.23,,37.165,,,,,,
02-Aug-20 15:00,20,LCA-3084,PAD-G2,4853.4,45.53,1349.29,32.24,-,168840.84,9883993.58,1642.10,0.560,,171.37,102.82,60.99,,37.232,,,,,,
02-Aug-20 16:00,20,LCA-3084,PAD-G2,4849.5,45.05,1347.50,31.96,-,168699.10,9891022.71,1636.11,0.560,,171.85,103.11,61.17,,37.235,,,,,,
02-Aug-20 17:00,20,LCA-3084,PAD-G2,4850.5,44.92,1346.54,32.55,-,168332.04,9898036.54,1659.75,0.560,,169.03,101.42,61.08,,37.588,,,,,,
02-Aug-20 18:00,20,LCA-3084,PAD-G2,4848.6,45.86,1345.85,32.60,-,167929.74,9905033.61,1662.51,0.561,,168.35,101.01,60.87,,37.602,,,,,,
02-Aug-20 19:00,20,LCA-3085,PAD-G2,4512.2,47.61,1344.50,30.77,-,168691.75,9912062.44,1389.67,0.545,,202.32,121.39,45.72,,27.359,,,,,,
02-Aug-20 20:00,20,LCA-3085,PAD-G2,4511.3,46.42,1346.51,30.34,-,167714.50,9919050.54,1440.97,0.545,,193.98,116.39,44.40,,27.614,,,,,,
02-Aug-20 21:00,20,LCA-3085,PAD-G2,4508.6,48.63,1346.73,30.19,-,167414.94,9926026.16,1435.68,0.545,,194.35,116.61,44.43,,27.589,,,,,,
02-Aug-20 22:00,20,LCA-3085,PAD-G2,4515.5,47.12,1344.71,30.23,-,167871.85,9933020.82,1446.92,0.546,,193.37,116.02,44.77,,27.844,,,,,,
02-Aug-20 23:00,20,LCA-3085,PAD-G2,4502.9,47.27,1342.09,29.26,-,167536.91,9940001.53,1437.59,0.546,,194.23,116.54,45.10,,27.902,,,,,,
03-Aug-20 0:00,20,LCA-3085,PAD-G2,4501.3,46.93,1341.80,28.82,-,167980.90,9947000.73,1441.40,0.546,,194.23,116.54,45.01,,27.861,,,,,,
03-Aug-20 1:00,20,LCA-3085,PAD-G2,4498.9,47.64,1341.94,29.01,-,168095.68,9954004.72,1445.98,0.546,,193.75,116.25,44.40,,27.638,,,,,,
03-Aug-20 2:00,20,LCA-3085,PAD-G2,4501.1,50.36,1342.06,29.51,-,168399.19,9961021.35,1455.10,0.546,,192.88,115.73,43.89,,27.497,,,,,,
03-Aug-20 3:00,20,LCA-3085,PAD-G2,4499.3,56.12,1342.55,32.53,-,168577.26,9968045.41,1479.27,0.546,,189.93,113.96,43.99,,27.851,,,,,,
03-Aug-20 4:00,20,LCA-3085,PAD-G2,4502.8,57.77,1342.53,34.15,-,167938.19,9975042.83,1478.59,0.546,,189.30,113.58,43.85,,27.854,,,,,,
03-Aug-20 5:00,20,LCA-3085,PAD-G2,4453.3,58.25,1342.20,34.37,-,166352.84,9981974.20,1471.76,0.546,,188.38,113.03,43.22,,27.661,,,,,,
03-Aug-20 6:00,20,LCA-3085,PAD-G2,4494.2,60.36,1342.45,35.00,-,167185.96,9988940.28,1478.48,0.547,,188.47,113.08,39.91,,26.087,,,,,,
03-Aug-20 7:00,20,LCA-3085,PAD-G2,4497.7,60.21,1342.13,35.96,-,168053.53,9995942.51,1464.65,0.547,,191.23,114.74,42.90,,27.214,,,,,,
03-Aug-20 8:00,20,LCA-3085,PAD-G2,4494.0,58.76,1342.07,35.93,-,167625.27,10002926.90,1464.10,0.547,,190.82,114.49,43.54,,27.552,,,,,,
03-Aug-20 9:00,20,LCA-3085,PAD-G2,4492.8,57.29,1341.99,35.61,-,167688.51,10009913.92,1464.02,0.547,,190.90,114.54,43.69,,27.612,,,,,,
03-Aug-20 10:00,20,LCA-3085,PAD-G2,4494.8,59.49,1341.61,33.36,-,168819.46,10016948.06,1473.38,0.546,,190.97,114.58,43.73,,27.623,,,,,,
03-Aug-20 11:00,20,LCA-3085,PAD-G2,4505.1,62.76,1333.82,34.89,-,168397.70,10023964.63,1447.59,0.548,,193.88,116.33,43.30,,27.125,,,,,,
03-Aug-20 12:00,20,LCA-3085,PAD-G2,4502.0,62.30,1324.24,36.98,-,167737.83,10030953.71,1430.36,0.548,,195.45,117.27,43.48,,27.048,,,,,,
03-Aug-20 13:00,20,LCA-3085,PAD-G2,4498.8,60.45,1327.40,36.94,-,167919.32,10037950.35,1442.48,0.547,,194.02,116.41,43.28,,27.103,,,,,,
03-Aug-20 14:00,20,LCA-3085,PAD-G2,4497.9,61.09,1331.68,37.25,-,168022.66,10044951.29,1446.23,0.547,,193.63,116.18,43.07,,27.046,,,,,,
03-Aug-20 15:00,20,LCA-3085,PAD-G2,4502.7,61.69,1338.58,38.64,-,167192.97,10051917.67,1444.81,0.546,,192.87,115.72,43.09,,27.133,,,,,,
03-Aug-20 16:00,20,LCA-3085,PAD-G2,4504.0,63.66,1338.90,40.86,-,166631.71,10058860.65,1445.33,0.547,,192.15,115.29,43.40,,27.349,,,,,,
03-Aug-20 17:00,20,LCA-3085,PAD-G2,4504.7,60.83,1338.45,41.87,-,165149.05,10065741.86,1422.59,0.546,,193.48,116.09,43.14,,27.093,,,,,,
03-Aug-20 18:00,20,LCA-3085,PAD-G2,4507.4,58.92,1338.70,40.48,-,164445.32,10072593.75,1368.78,0.546,,200.23,120.14,38.16,,24.106,,,,,,
03-Aug-20 19:00,28,LCA-3083,PAD-G2,3813.0,63.09,1342.44,41.06,-,204749.65,10081124.99,1333.79,0.554,,251.66,153.51,78.86,,33.937,,,,,,
03-Aug-20 20:00,28,LCA-3083,PAD-G2,3812.3,63.01,1343.69,41.58,-,245169.83,10091340.40,1566.58,0.554,,256.56,156.50,83.61,,34.822,,,,,,
03-Aug-20 21:00,28,LCA-3083,PAD-G2,3813.1,63.29,1344.33,41.93,-,244879.03,10101543.69,1559.74,0.554,,257.38,157.00,83.66,,34.763,,,,,,
03-Aug-20 22:00,28,LCA-3083,PAD-G2,3809.9,61.57,1344.53,41.89,-,245298.73,10111764.47,1571.92,0.554,,255.82,156.05,83.66,,34.901,,,,,,
03-Aug-20 23:00,28,LCA-3083,PAD-G2,3804.5,60.71,1344.74,41.65,-,245197.27,10121981.02,1567.56,0.554,,256.43,156.42,83.72,,34.863,,,,,,
04-Aug-20 0:00,28,LCA-3083,PAD-G2,3804.2,61.14,1344.69,39.23,-,246460.29,10132250.20,1574.32,0.555,,256.64,156.55,83.91,,34.896,,,,,,
04-Aug-20 1:00,28,LCA-3083,PAD-G2,3799.5,60.75,1344.40,39.17,-,246510.87,10142521.49,1578.07,0.555,,256.08,156.21,83.71,,34.891,,,,,,
04-Aug-20 2:00,28,LCA-3083,PAD-G2,3801.2,59.09,1342.01,38.26,-,247048.82,10152815.19,1577.38,0.556,,256.75,156.62,84.03,,34.918,,,,,,
04-Aug-20 3:00,28,LCA-3083,PAD-G2,3799.8,56.65,1334.50,37.52,-,247411.60,10163124.01,1582.32,0.556,,256.33,156.36,83.87,,34.912,,,,,,
04-Aug-20 4:00,28,LCA-3083,PAD-G2,3797.2,57.53,1336.33,36.09,-,248287.44,10173469.32,1586.91,0.555,,256.49,156.46,83.54,,34.808,,,,,,
04-Aug-20 5:00,28,LCA-3083,PAD-G2,3797.5,62.04,1346.66,38.56,-,247377.84,10183776.73,1591.16,0.555,,254.87,155.47,83.10,,34.833,,,,,,
04-Aug-20 6:00,28,LCA-3083,PAD-G2,3798.8,58.08,1345.57,39.56,-,250000.08,10194193.40,1593.88,0.555,,257.13,156.85,82.56,,34.485,,,,,,
04-Aug-20 7:00,28,LCA-3083,PAD-G2,3796.5,61.71,1344.65,40.15,-,244928.75,10204398.76,1566.84,0.555,,256.26,156.32,82.61,,34.575,,,,,,
04-Aug-20 8:00,28,LCA-3083,PAD-G2,3795.2,62.11,1344.59,41.45,-,244226.54,10214574.87,1565.66,0.555,,255.72,155.99,82.24,,34.521,,,,,,
04-Aug-20 9:00,28,LCA-3083,PAD-G2,3794.9,62.14,1344.66,41.60,-,244887.12,10224778.50,1573.22,0.555,,255.18,155.66,82.44,,34.624,,,,,,
04-Aug-20 10:00,28,LCA-3083,PAD-G2,3797.3,63.15,1345.19,41.34,-,244920.02,10234983.50,1575.76,0.554,,254.80,155.43,83.00,,34.811,,,,,,
04-Aug-20 11:00,28,LCA-3083,PAD-G2,3798.0,58.55,1347.60,39.60,-,246291.80,10245245.66,1577.58,0.554,,255.93,156.12,82.42,,34.552,,,,,,
04-Aug-20 12:00,28,LCA-3083,PAD-G2,3801.1,59.84,1345.36,37.84,-,247192.10,10255545.33,1579.70,0.554,,256.52,156.48,82.84,,34.615,,,,,,
04-Aug-20 13:00,28,LCA-3083,PAD-G2,3801.4,59.85,1343.61,39.75,-,246071.34,10265798.30,1577.68,0.554,,255.69,155.97,82.38,,34.563,,,,,,
04-Aug-20 14:00,28,LCA-3083,PAD-G2,3800.7,61.80,1343.34,40.23,-,245664.44,10276034.32,1568.54,0.554,,256.75,156.62,82.47,,34.493,,,,,,
04-Aug-20 15:00,28,LCA-3083,PAD-G2,3801.1,63.99,1342.93,42.55,-,244416.91,10286218.35,1569.49,0.555,,255.30,155.73,82.59,,34.655,,,,,,
04-Aug-20 16:00,28,LCA-3083,PAD-G2,3799.9,64.79,1337.79,44.35,-,243224.88,10296352.72,1569.50,0.555,,254.05,154.97,82.96,,34.867,,,,,,
04-Aug-20 17:00,28,LCA-3083,PAD-G2,3798.3,61.97,1338.66,43.66,-,243387.50,10306493.87,1566.81,0.555,,254.66,155.34,82.92,,34.802,,,,,,
04-Aug-20 18:00,28,LCA-3083,PAD-G2,3799.8,56.55,1340.71,41.38,-,243589.23,10316643.42,1553.50,0.554,,257.05,156.80,80.42,,33.901,,,,,,
04-Aug-20 19:00,20,LCA-3084,PAD-G2,4826.2,53.90,1340.63,37.15,-,174399.75,10323910.08,1372.69,0.562,,211.75,127.05,69.70,,35.426,,,,,,
04-Aug-20 20:00,20,LCA-3084,PAD-G2,4821.4,53.99,1339.08,34.23,-,166061.57,10330829.31,1584.86,0.562,,174.63,104.78,58.84,,35.961,,,,,,
04-Aug-20 21:00,20,LCA-3084,PAD-G2,4820.5,49.68,1344.27,34.19,-,166178.88,10337753.43,1587.34,0.562,,174.48,104.69,59.08,,36.075,,,,,,
04-Aug-20 22:00,20,LCA-3084,PAD-G2,4818.9,51.67,1348.84,32.94,-,166537.40,10344692.49,1585.92,0.561,,177.98,105.01,58.77,,35.884,,,,,,
04-Aug-20 23:00,20,LCA-3084,PAD-G2,4817.6,48.16,1352.92,32.37,-,166500.96,10351630.03,1583.01,0.561,,178.27,105.18,58.82,,35.866,,,,,,
05-Aug-20 0:00,20,LCA-3084,PAD-G2,4816.2,51.04,1356.08,32.86,-,166286.06,10358558.61,1580.67,0.561,,178.31,105.20,59.26,,36.033,,,,,,
05-Aug-20 1:00,20,LCA-3084,PAD-G2,4812.5,46.21,1358.95,32.34,-,165609.38,10365459.01,1557.21,0.560,,180.25,106.35,59.52,,35.884,,,,,,
05-Aug-20 2:00,20,LCA-3084,PAD-G2,4812.9,48.16,1361.31,30.81,-,166687.45,10372404.32,1567.64,0.560,,180.22,106.33,59.23,,35.776,,,,,,
05-Aug-20 3:00,20,LCA-3084,PAD-G2,4818.0,54.91,1360.22,33.61,-,166287.81,10379332.97,1585.96,0.561,,177.71,104.85,59.04,,36.024,,,,,,
05-Aug-20 4:00,20,LCA-3084,PAD-G2,4815.8,52.60,1362.92,34.98,-,165810.15,10386241.73,1578.39,0.561,,175.08,105.05,58.86,,35.910,,,,,,
05-Aug-20 5:00,20,LCA-3084,PAD-G2,4812.4,54.08,1363.72,34.61,-,166140.88,10393164.27,1582.29,0.560,,175.00,105.00,58.88,,35.929,,,,,,
05-Aug-20 6:00,20,LCA-3084,PAD-G2,4840.1,52.17,1363.37,32.91,-,165702.23,10400068.53,1570.64,0.560,,175.83,105.50,54.02,,33.864,,,,,,
05-Aug-20 7:00,20,LCA-3084,PAD-G2,4823.1,53.76,1361.67,34.54,-,165182.54,10406951.13,1575.72,0.561,,174.72,104.83,59.72,,36.293,,,,,,
05-Aug-20 8:00,20,LCA-3084,PAD-G2,4817.3,53.08,1360.87,34.30,-,155882.17,10413446.22,1478.54,0.560,,178.69,105.43,57.48,,35.283,,,,,,
05-Aug-20 9:00,20,LCA-3084,PAD-G2,4810.5,48.55,1358.71,32.30,-,166178.30,10420370.32,1572.17,0.560,,179.15,105.70,60.09,,36.245,,,,,,
05-Aug-20 10:00,20,LCA-3084,PAD-G2,4829.1,39.88,1352.02,28.74,-,167598.25,10427353.58,1582.76,0.560,,179.47,105.89,58.45,,35.567,,,,,,
05-Aug-20 11:00,20,LCA-3084,PAD-G2,4818.6,41.34,1345.07,29.15,-,166302.71,10434282.86,1546.57,0.561,,182.25,107.53,60.41,,35.971,,,,,,
05-Aug-20 12:00,20,LCA-3084,PAD-G2,4818.6,38.90,1340.25,30.20,-,166287.00,10441211.48,1536.71,0.555,,183.41,108.21,60.04,,35.685,,,,,,
05-Aug-20 13:00,20,LCA-3084,PAD-G2,4814.0,36.71,1336.92,30.34,-,164859.40,10448080.63,1500.90,0.524,,186.17,109.84,60.07,,35.354,,,,,,
05-Aug-20 14:00,20,LCA-3084,PAD-G2,4817.2,39.22,1336.81,30.65,-,162739.39,10454861.43,1465.86,0.560,,188.17,111.02,61.02,,35.468,,,,,,
05-Aug-20 15:00,20,LCA-3084,PAD-G2,4813.5,38.28,1336.85,29.91,-,165119.13,10461741.40,1519.04,0.559,,184.24,108.70,60.82,,35.878,,,,,,
05-Aug-20 16:00,20,LCA-3084,PAD-G2,4816.6,36.90,1338.97,30.11,-,165327.64,10468630.05,1516.07,0.557,,184.83,109.05,60.37,,35.633,,,,,,
05-Aug-20 17:00,20,LCA-3084,PAD-G2,4819.3,35.42,1339.25,28.88,-,165171.48,10475512.19,1516.31,0.555,,184.63,108.93,59.06,,35.157,,,,,,
05-Aug-20 18:00,20,LCA-3084,PAD-G2,4816.8,37.84,1339.18,29.83,-,165270.08,10482398.45,1523.65,0.557,,183.85,108.47,60.86,,35.942,,,,,,
05-Aug-20 19:00,20,LCA-3085,PAD-G2,4452.2,43.72,1341.33,29.90,-,163490.47,10489210.55,1294.56,0.545,,214.05,126.29,47.66,,27.399,,,,,,
05-Aug-20 20:00,20,LCA-3085,PAD-G2,4450.2,47.87,1339.38,29.46,-,165387.70,10496101.70,1360.77,0.545,,206.00,121.54,43.88,,26.526,,,,,,
05-Aug-20 21:00,20,LCA-3085,PAD-G2,4448.4,45.64,1339.63,29.36,-,166200.24,10503026.71,1373.78,0.545,,205.05,120.98,43.82,,26.590,,,,,,
05-Aug-20 22:00,20,LCA-3085,PAD-G2,4445.4,46.79,1338.66,27.15,-,166168.08,10509950.38,1361.14,0.544,,206.92,122.08,43.98,,26.484,,,,,,
05-Aug-20 23:00,20,LCA-3085,PAD-G2,4447.7,55.67,1337.55,28.58,-,166391.73,10516883.37,1379.81,0.546,,204.39,120.59,43.73,,26.613,,,,,,
06-Aug-20 0:00,20,LCA-3085,PAD-G2,4448.3,57.44,1338.09,31.67,-,166632.99,10523826.41,1396.29,0.545,,202.27,119.34,43.03,,26.501,,,,,,
06-Aug-20 1:00,20,LCA-3085,PAD-G2,4444.1,52.82,1337.68,29.99,-,166260.50,10530753.94,1387.35,0.543,,203.12,119.84,43.30,,26.542,,,,,,
06-Aug-20 2:00,20,LCA-3085,PAD-G2,4443.3,54.46,1337.59,29.48,-,166477.71,10537690.51,1388.36,0.543,,203.24,119.91,43.51,,26.625,,,,,,
06-Aug-20 3:00,20,LCA-3085,PAD-G2,4440.0,52.84,1337.63,30.43,-,166636.56,10544633.70,1397.96,0.545,,202.03,119.20,43.16,,26.583,,,,,,
06-Aug-20 4:00,20,LCA-3085,PAD-G2,4448.6,56.73,1337.70,30.11,-,166988.58,10551591.55,1395.76,0.543,,202.78,119.64,43.19,,26.525,,,,,,
06-Aug-20 5:00,20,LCA-3085,PAD-G2,4445.3,58.17,1337.90,31.66,-,167041.73,10558551.63,1407.73,0.546,,201.12,118.66,43.15,,26.667,,,,,,
06-Aug-20 6:00,20,LCA-3085,PAD-G2,4454.7,56.51,1337.64,32.08,-,167611.62,10565535.44,1409.09,0.545,,201.61,118.95,38.55,,24.476,,,,,,
06-Aug-20 7:00,20,LCA-3085,PAD-G2,4450.5,56.56,1338.03,31.88,-,166596.16,10572476.95,1409.32,0.545,,200.36,118.21,43.08,,26.710,,,,,,
06-Aug-20 8:00,20,LCA-3085,PAD-G2,4435.1,56.30,1338.05,31.91,-,167118.25,10579440.21,1412.07,0.546,,200.59,118.35,42.03,,26.207,,,,,,
06-Aug-20 9:00,20,LCA-3085,PAD-G2,4438.6,56.82,1337.89,31.01,-,167335.32,10586412.52,1413.78,0.543,,200.61,118.36,42.86,,26.585,,,,,,
06-Aug-20 10:00,20,LCA-3085,PAD-G2,4441.0,57.05,1338.08,30.99,-,167901.17,10593408.40,1424.70,0.546,,199.75,117.85,43.01,,26.738,,,,,,
06-Aug-20 11:00,20,LCA-3085,PAD-G2,4444.5,55.20,1338.12,32.60,-,166741.64,10600355.97,1410.20,0.545,,197.07,118.24,42.96,,26.650,,,,,,
06-Aug-20 12:00,20,LCA-3085,PAD-G2,4447.6,59.30,1337.87,33.69,-,166714.78,10607302.42,1410.21,0.544,,197.03,118.22,42.78,,26.571,,,,,,
06-Aug-20 13:00,20,LCA-3085,PAD-G2,4444.7,51.23,1333.95,33.78,-,166957.43,10614258.97,1427.47,0.547,,194.93,116.96,43.33,,27.032,,,,,,
06-Aug-20 14:00,20,LCA-3085,PAD-G2,4441.7,51.60,1334.25,32.86,-,165963.38,10621174.12,1402.78,0.546,,200.53,118.31,43.42,,26.847,,,,,,
06-Aug-20 15:00,20,LCA-3085,PAD-G2,4442.4,52.59,1352.93,33.83,-,165518.72,10628070.73,1393.49,0.544,,201.32,118.78,43.01,,26.584,,,,,,
06-Aug-20 16:00,20,LCA-3085,PAD-G2,4442.0,52.84,1357.85,34.00,-,165412.06,10634962.90,1391.54,0.545,,201.47,118.87,42.84,,26.492,,,,,,
06-Aug-20 17:00,20,LCA-3085,PAD-G2,4441.8,51.31,1356.44,32.70,-,164654.69,10641823.51,1368.13,0.544,,203.98,120.35,40.40,,25.132,,,,,,
06-Aug-20 18:00,20,LCA-3085,PAD-G2,4444.1,49.17,1354.26,33.10,-,165286.92,10648710.47,1387.80,0.545,,201.86,119.10,43.45,,26.730,,,,,,
06-Aug-20 19:00,28,LCA-3083,PAD-G2,3754.8,56.93,1357.72,35.76,-,215579.31,10657692.94,1385.56,0.553,,255.07,155.59,78.77,,33.611,,,,,,
06-Aug-20 20:00,28,LCA-3083,PAD-G2,3753.0,56.79,1352.68,36.58,-,245602.54,10667926.38,1576.40,0.553,,255.41,155.80,81.07,,34.226,,,,,,
06-Aug-20 21:00,28,LCA-3083,PAD-G2,3754.5,55.03,1349.70,35.33,-,246485.73,10678196.61,1581.15,0.554,,255.56,155.89,80.79,,34.135,,,,,,
06-Aug-20 22:00,28,LCA-3083,PAD-G2,3749.9,54.17,1347.75,35.21,-,246075.61,10688449.76,1578.93,0.553,,255.49,155.85,81.12,,34.232,,,,,,
06-Aug-20 23:00,28,LCA-3083,PAD-G2,3750.4,58.83,1352.70,35.14,-,246314.82,10698712.88,1580.87,0.553,,255.43,155.81,80.87,,34.168,,,,,,
07-Aug-20 0:00,28,LCA-3083,PAD-G2,3749.0,62.65,1358.70,39.12,-,244323.42,10708893.02,1579.64,0.552,,253.56,154.67,80.58,,34.253,,,,,,
07-Aug-20 1:00,28,LCA-3083,PAD-G2,3744.7,61.02,1369.36,41.37,-,243565.00,10719041.57,1569.97,0.552,,254.33,155.14,79.72,,33.944,,,,,,
07-Aug-20 2:00,28,LCA-3083,PAD-G2,3745.1,59.07,1369.21,39.91,-,243238.79,10729176.52,1563.93,0.552,,254.97,155.53,80.72,,34.167,,,,,,
07-Aug-20 3:00,28,LCA-3083,PAD-G2,3744.0,61.53,1366.00,38.84,-,243092.38,10739305.37,1563.40,0.551,,254.90,155.49,80.96,,34.240,,,,,,
07-Aug-20 4:00,28,LCA-3083,PAD-G2,3746.4,60.06,1375.56,40.82,-,242073.10,10749391.74,1555.94,0.550,,255.05,155.58,81.02,,34.243,,,,,,
07-Aug-20 5:00,28,LCA-3083,PAD-G2,3664.8,61.41,1376.15,40.29,-,242907.90,10759512.91,1569.17,0.552,,253.77,154.80,81.44,,34.473,,,,,,
07-Aug-20 6:00,28,LCA-3083,PAD-G2,3744.6,55.23,1367.21,38.69,-,243080.21,10769641.25,1547.30,0.551,,257.54,157.10,77.14,,32.932,,,,,,
07-Aug-20 7:00,28,LCA-3083,PAD-G2,3737.3,57.42,1361.44,38.46,-,242424.33,10779742.26,1556.30,0.551,,255.36,155.77,81.22,,34.271,,,,,,
07-Aug-20 8:00,28,LCA-3083,PAD-G2,3738.8,59.13,1372.33,38.29,-,243458.05,10789886.35,1564.64,0.551,,255.08,155.60,81.19,,34.288,,,,,,
07-Aug-20 9:00,28,LCA-3083,PAD-G2,3740.4,52.63,1361.30,38.29,-,241188.33,10799935.86,1541.93,0.551,,256.43,156.42,81.14,,34.156,,,,,,
07-Aug-20 10:00,28,LCA-3083,PAD-G2,3742.7,62.14,1360.43,37.74,-,242119.29,10810024.17,1545.80,0.550,,256.77,156.63,81.45,,34.211,,,,,,
07-Aug-20 11:00,28,LCA-3083,PAD-G2,3745.1,58.75,1381.19,39.25,-,243657.76,10820176.57,1560.91,0.549,,255.90,156.10,81.13,,34.199,,,,,,
